WIN , 34344.49167633057, -31.648056030273438, 78.99131774902344, 7.8002479392074875, 4403, 186.0166473388672, 106, 35, 19257.108025610447, 0.6890313029289246, 65.26114654541016, 4.373633437567669
LOSS, 15149.00048828125, -26.135055541992188, 52.162086486816406, 15.862827736420156, 955, 223.0, 336, 19, 14657.693948745728, 17.561094284057617, 72.4635238647461, 15.348370626958877
LOSS, 10114.932800292969, -20.662376403808594, 47.341575622558594, 15.730844168418303, 643, 191.8800048828125, 357, 9, 10331.169545173645, 13.361499786376953, 65.25301361083984, 16.067137706335373
LOSS, 16109.025634765625, -41.999755859375, 51.624977111816406, 14.069018021629367, 1145, 207.0, 323, 15, 22854.352352142334, 8.235663414001465, 69.91559600830078, 19.96013305863959
WIN , 31422.0, -28.321392059326172, 77.218017578125, 18.300524170064065, 1717, 191.0, 285, 30, 51208.57640457153, 3.15096378326416, 96.84088897705078, 29.824447527414986
WIN , 27820.0, -44.999755859375, 86.705322265625, 5.217554388597149, 5332, 175.0, 44, 29, 221731.28176951408, 2.811379909515381, 132.21372985839844, 41.58501158468006
LOSS, 15047.88720703125, -19.383636474609375, 58.202125549316406, 25.591644909917093, 588, 223.0, 360, 16, 36682.01795196533, 27.115304946899414, 120.75121307373047, 62.384384272049886
LOSS, 25709.143310546875, -38.0, 61.76078796386719, 12.83531867725755, 2003, 223.0, 266, 26, 136033.7272758484, 32.410011291503906, 146.61282348632812, 67.9149911511974
WIN , 28894.0, -38.00048828125, 71.209716796875, 21.01381818181818, 1375, 207.0, 308, 29, 109232.39627456665, 16.400800704956055, 150.30368041992188, 79.44174274513938
LOSS, 15812.76123046875, -23.881591796875, 56.587135314941406, 24.215560842984303, 653, 175.0, 356, 9, 52599.401165008545, 46.61521911621094, 149.1788787841797, 80.55038463247863
LOSS, 25687.092529296875, -19.720443725585938, 57.696754455566406, 24.93892478572512, 1030, 223.0, 331, 28, 81921.1678571701, 10.004822731018066, 146.078369140625, 79.535114424437
WIN , 21540.65000152588, -45.249755859375, 88.3772964477539, 3.754688862040418, 5737, 193.6999969482422, 17, 17, 479272.2458534241, 23.837629318237305, 190.00967407226562, 83.54056926153461
WIN , 28981.940521240234, -25.38421630859375, 72.2591323852539, 22.466620559100956, 1290, 171.11895751953125, 313, 25, 158176.25909423828, 43.26463317871094, 202.89598083496094, 122.61725511181263
WIN , 29525.75, -40.999755859375, 88.74658203125, 25.786681222707422, 1145, 143.5, 323, 27, 139343.28803634644, 38.772735595703125, 194.53176879882812, 121.69719479156893
LOSS, 19588.57080078125, -39.999755859375, 60.024635314941406, 15.534156067233347, 1261, 223.0, 315, 16, 164182.53429603577, 28.443910598754883, 232.61949157714844, 130.20026510391418
LOSS, 19599.72695159912, -21.3397216796875, 61.137001037597656, 20.98471836359649, 934, 185.8000030517578, 337, 14, 122901.68694114685, 9.96385383605957, 230.6405487060547, 131.58638858795166
LOSS, 24079.47137451172, -35.99951171875, 63.339454650878906, 15.405931781517415, 1563, 191.8800048828125, 295, 20, 204484.26984024048, 36.17471694946289, 222.00328063964844, 130.82806771608475
LOSS, 25210.806640625, -40.00048828125, 59.038917541503906, 16.931367790883144, 1489, 207.0, 300, 17, 214058.18478393555, 40.648311614990234, 246.8769989013672, 143.75969428068203
LOSS, 22485.256103515625, -36.9998779296875, 68.0772933959961, 19.535409299318527, 1151, 207.0, 323, 17, 159602.02763175964, 29.76053810119629, 235.24276733398438, 138.66379464097275
LOSS, 13183.791381835938, -33.000244140625, 53.39789581298828, 22.769933301961895, 579, 191.0, 361, 7, 87490.70595550537, 32.846561431884766, 230.5337677001953, 151.1065733255706
LOSS, 12537.087890625, -20.662452697753906, 62.811805725097656, 19.437345566860465, 645, 191.0, 356, 12, 92558.13647842407, 50.46024703979492, 240.9332733154297, 143.50098678825438
LOSS, 23586.545166015625, -34.99951171875, 83.28324127197266, 24.72384189309814, 954, 207.0, 336, 20, 153705.1376991272, 43.28462600708008, 263.4010314941406, 161.11649653996562
WIN , 27892.0, -19.72252655029297, 90.9798355102539, 22.713355048859935, 1228, 191.0, 318, 25, 200112.30019378662, 26.81737518310547, 261.3439636230469, 162.957899180608
LOSS, 4503.9998779296875, -12.9998779296875, 55.5645751953125, 35.46456596795029, 127, 223.0, 391, 2, 20098.163177490234, 54.92193603515625, 258.3317565917969, 158.25325336606483
WIN , 27421.13641357422, -23.533935546875, 60.087791442871094, 17.782838141098715, 1542, 172.7271728515625, 297, 31, 237714.51441383362, 28.600231170654297, 295.4073181152344, 154.1598666756379
LOSS, 12827.364135742188, -39.999755859375, 56.90825653076172, 26.948243982651654, 476, 223.0, 368, 9, 77193.71154403687, 40.61764907836914, 259.3779296875, 162.17166290764047
WIN , 27726.802505493164, -19.72021484375, 92.80240631103516, 21.866563490136564, 1268, 201.39498901367188, 315, 24, 212454.72567367554, 32.006534576416016, 285.1707458496094, 167.55104548397125
WIN , 28163.0, -25.060791015625, 90.64628601074219, 24.362456747404845, 1156, 169.0, 322, 34, 207107.9415283203, 44.332759857177734, 289.2500915527344, 179.15911896913522
LOSS, 24528.882080078125, -25.060791015625, 59.401161193847656, 23.010208330279667, 1066, 223.0, 328, 24, 188365.87129592896, 32.86697769165039, 273.9739074707031, 176.70344399242867
WIN , 27944.0, -21.462791442871094, 59.27058410644531, 26.66412213740458, 1048, 207.0, 330, 22, 196159.01486968994, 55.103851318359375, 303.2611999511719, 187.17463250924612
