WIN , 32328.83213043213, -30.395492553710938, 80.29012298583984, 8.188660620676831, 3948, 197.3357391357422, 136, 35, 13738.092096805573, 6.62096643447876, 27.907840728759766, 3.479759902939608
LOSS, 17109.47900390625, -41.999755859375, 75.13116455078125, 9.293579035255975, 1841, 223.0, 277, 18, 28068.112957954407, 13.824930191040039, 48.905704498291016, 15.246123279714507
WIN , 27972.0, -39.999755859375, 83.0548324584961, 12.246935201401051, 2284, 191.0, 247, 36, 46598.753160476685, 29.184783935546875, 61.394107818603516, 20.402256199858442
LOSS, 21306.2626953125, -33.430776596069336, 55.105812072753906, 28.52244002049866, 747, 191.0, 350, 22, 24514.74147796631, 46.19222640991211, 72.47291564941406, 32.81759233998167
LOSS, 14464.918090820312, -21.869972229003906, 53.657447814941406, 23.482009887695312, 616, 191.0, 358, 13, 20352.285945892334, 48.277313232421875, 79.03728485107422, 33.039425236838206
WIN , 27700.0, -44.999755859375, 71.422119140625, 12.636861313868613, 2192, 175.0, 253, 25, 79792.2946510315, 37.12051773071289, 77.67894744873047, 36.40159427510561
LOSS, 9348.808349609375, -16.00006103515625, 58.035789489746094, 27.176768458166787, 344, 127.0, 377, 9, 12827.980472564697, 45.54270553588867, 74.62924194335938, 37.29064090861831
LOSS, 5969.506286621094, -16.00006103515625, 61.166282653808594, 26.06771304201351, 229, 207.0, 384, 6, 11076.086921691895, 32.048580169677734, 79.97610473632812, 48.367191797781196
LOSS, 6139.0, -17.30865478515625, 58.90167236328125, 22.405109489051096, 274, 207.0, 381, 6, 13546.776775360107, 48.56460189819336, 86.47522735595703, 49.440791150949295
WIN , 27473.0, -43.999755859375, 63.404541015625, 19.360817477096546, 1419, 169.0, 305, 31, 76499.00908660889, 56.329673767089844, 106.17970275878906, 53.91050675589069
LOSS, 19697.480712890625, -39.0, 62.633888244628906, 23.93375542271036, 823, 223.0, 345, 26, 47008.53855133057, 64.18196868896484, 107.30342864990234, 57.118515858238844
WIN , 12375.940521240234, -41.530517578125, 66.6209945678711, 2.4434235974807965, 5065, 203.11895751953125, 62, 18, 336235.65827941895, 64.22721862792969, 110.42937469482422, 66.38413786365626
LOSS, 15864.533935546875, -26.002418518066406, 69.1441879272461, 25.181799897693452, 630, 223.0, 357, 16, 57610.86740112305, 59.153594970703125, 136.2435302734375, 91.44582127162388
LOSS, 3541.0, -16.351959228515625, 59.39824676513672, 19.14054054054054, 185, 223.0, 387, 3, 17917.966583251953, 82.94976043701172, 133.15411376953125, 96.85387342298353
WIN , 26032.40000152588, -16.803688049316406, 90.9347152709961, 26.00639360791796, 1001, 130.1999969482422, 333, 20, 93221.19621276855, 77.30545043945312, 134.48268127441406, 93.12806814462392
LOSS, 18537.77197265625, -18.612060546875, 69.2394027709961, 26.750031706574674, 693, 207.0, 353, 16, 67865.76737213135, 79.69163513183594, 140.12147521972656, 97.93040024838578
LOSS, 11259.132080078125, -13.176620483398438, 66.49556732177734, 31.275366889105904, 360, 175.0, 375, 4, 35594.12943267822, 78.57588958740234, 136.6131134033203, 98.8725817574395
LOSS, 4918.7030029296875, -18.774986267089844, 62.720558166503906, 23.53446412885018, 209, 175.0, 386, 1, 20875.127265930176, 83.4691390991211, 139.6360321044922, 99.8809917030152
LOSS, 12393.474365234375, -18.282470703125, 66.1864242553711, 26.53848900478453, 467, 223.0, 368, 8, 44552.58045196533, 81.95972442626953, 141.82916259765625, 95.4016712033519
LOSS, 6383.0667724609375, -20.67157745361328, 63.64501953125, 17.535897726541037, 364, 207.0, 375, 3, 33787.965759277344, 81.3825454711914, 138.6426544189453, 92.82408175625643
LOSS, 7152.7799072265625, -16.00006103515625, 66.44918060302734, 16.25631797096946, 440, 207.0, 370, 5, 45127.09539794922, 78.13484954833984, 168.59828186035156, 102.56158044988459
LOSS, 15911.0, -21.2139892578125, 69.7997055053711, 15.124524714828897, 1052, 223.0, 329, 20, 115492.16770935059, 85.24564361572266, 182.318115234375, 109.78342938151197
LOSS, 2874.6865234375, -33.00001525878906, 60.806732177734375, 8.818056820360429, 326, 223.0, 378, 3, 38241.77908325195, 95.46121978759766, 174.1300048828125, 117.30607080752132
LOSS, 8337.650512695312, -19.266006469726562, 63.61572265625, 44.82607802524362, 186, 207.0, 387, 5, 22602.44635772705, 94.64244842529297, 176.45263671875, 121.51852880498414
LOSS, 9533.375122070312, -17.662269592285156, 61.5838623046875, 26.408241335374825, 361, 191.0, 375, 8, 44528.09071350098, 97.44908142089844, 170.8856964111328, 123.34651167174786
LOSS, 12381.0, -17.662879943847656, 68.81795501708984, 11.64722483537159, 1063, 223.0, 329, 13, 125669.2797088623, 94.51876068115234, 177.26065063476562, 118.22133556807367
LOSS, 9931.0, -15.999755859375, 63.4014892578125, 15.565830721003135, 638, 223.0, 357, 12, 78608.0157699585, 102.82345581054688, 179.3850555419922, 123.21005606576567
LOSS, 9341.0, -15.66986083984375, 72.11385345458984, 20.711751662971174, 451, 223.0, 369, 6, 57780.837089538574, 87.85433959960938, 187.8409881591797, 128.11715540917643
LOSS, 4757.8726806640625, -17.812767028808594, 62.337188720703125, 20.686402959408966, 230, 207.0, 384, 4, 31201.698890686035, 100.57158660888672, 207.82810974121094, 135.6595603942871
WIN , 24091.193550109863, -31.2774658203125, 65.4503402709961, 21.35744109052293, 1128, 152.61289978027344, 324, 25, 163372.932472229, 119.56560516357422, 196.4542694091797, 144.83415999311083
LOSS, 3885.5819091796875, -25.20965576171875, 58.0853271484375, 18.680682255671574, 208, 223.0, 386, 2, 28460.671073913574, 96.21537780761719, 188.75949096679688, 136.83014939381525
