LOSS, 30993.523864746094, -44.8486328125, 154.0, 7.076147001083583, 199.50256, 4379, 108, 27, 88718.28774227544, 0.0, 436.00001525878906, 20.255316836135943, 3968, 0, 0
LOSS, -7496.266540527344, -19356.52387237549, 47.18297576904297, -10.185144756151283, 223.0, 736, 350, 10, 147755.59306937264, 0.0, 38763.36631011963, 200.75488188773457, 4658, 0, 0
LOSS, 10623.26904296875, -7646.257326126099, 55.269065856933594, 4.353798788101947, 223.0, 2440, 237, 18, 86674.57329584126, 0.0, 15329.489606542902, 35.52236610485297, 5774, 0, 0
LOSS, 8367.246337890625, -13580.526363372803, 54.825286865234375, 10.35550289342899, 191.0, 808, 346, 17, 51624.581813225384, 0.0, 27192.305099487305, 63.891809174783894, 6515, 0, 0
WIN , 14698.66781616211, -14907.772701263428, 82.3311538696289, 11.42975724429402, 187.11896, 1286, 314, 31, 99030.10136548245, 0.0, 29891.023971557617, 77.00629966211699, 7761, 0, 0
WIN , 6786.059478759766, -20246.440517425537, 66.090087890625, 4.078160744446975, 175.0, 1664, 289, 15, 138093.73842644552, 0.0, 40653.951083939726, 82.98902549666197, 9059, 0, 0
LOSS, -10195.454467773438, -20252.499996185303, 55.898963928222656, -26.90093527117002, 223.0, 379, 374, 9, 120364.78869045475, 0.0, 40649.82897548025, 317.58519443391754, 9400, 0, 0
LOSS, 13640.111770629883, -7353.0455322265625, 62.941795349121094, 16.23822829836891, 175.6854, 840, 344, 15, 81117.26011641501, 6.103515625E-4, 14929.44107055664, 96.56816680525597, 10121, 0, 0
LOSS, 11076.83464050293, -15027.157299041748, 58.20487976074219, 11.466702526400548, 223.0, 966, 335, 24, 76163.05312171031, 0.06719970703125, 30102.62055206299, 78.84374029162558, 11030, 0, 0
WIN , 9025.665000915527, -18603.991939544678, 70.90422821044922, 6.237501728345216, 200.68611, 1447, 303, 19, 128624.33019351952, 0.0, 36975.253981324335, 88.89034567624016, 12096, 0, 0
LOSS, -14580.492027282715, -20242.656951904297, 59.960853576660156, -73.63884862263997, 191.0, 198, 386, 3, 76528.73057632463, 0.04882049560546875, 40578.724349975586, 386.5087402844678, 12263, 0, 0
LOSS, -4910.310386657715, -3962.164924621582, 64.63126373291016, -0.8183850644429524, 212.29094, 6000, 0, 18, 194508.41121919657, 0.0, 14881.114545822144, 32.418068536532765, 14263, 0, 0
LOSS, 3479.9692001342773, -18297.85453224182, 68.6656723022461, 3.9233023676823873, 191.0, 887, 340, 14, 131034.913137943, 0.0, 36572.3568611145, 147.72819970455805, 14964, 0, 0
LOSS, -6710.786376953125, -16478.823726654053, 65.2818832397461, -20.971207427978516, 223.0, 320, 378, 6, 84135.83101311387, 0.0, 33002.061858252855, 262.92447191598086, 15253, 0, 0
LOSS, 9758.16552734375, -7348.037349700928, 62.903663635253906, 18.76570293719952, 191.0, 520, 365, 13, 58925.740745336785, 0.00853729248046875, 14795.736705486592, 113.31873220257074, 15729, 0, 0
LOSS, -5573.7325439453125, -12546.202877044678, 66.37715911865234, -21.687675268269697, 223.0, 257, 382, 4, 66033.81490288602, 0.03672027587890625, 25162.670364379883, 256.94091401901176, 15939, 0, 0
LOSS, 4861.1484375, -5328.4703369140625, 67.05725860595703, 6.076435546875, 175.0, 800, 346, 8, 47441.44777046337, 0.0, 10710.228485107422, 59.30180971307921, 16586, 0, 0
LOSS, 6951.4945068359375, -8263.618770599365, 63.7969970703125, 5.290330674913195, 207.0, 1314, 312, 16, 96016.05363411763, 0.0, 16606.44620513916, 73.0715781081565, 17375, 0, 0
LOSS, -7869.2437744140625, -13435.113277435303, 62.728118896484375, -48.575578854407794, 207.0, 162, 389, 0, 75039.97271010563, 0.1711803059001653, 26940.207633972168, 463.2097080870718, 17497, 0, 0
LOSS, 12181.378784179688, -4305.86950302124, 69.6935043334961, 21.988048346894743, 207.0, 554, 363, 9, 45531.23116293596, 0.0, 8677.823516845703, 82.18633783923458, 17938, 0, 0
LOSS, -340.747802734375, -12247.248287200928, 66.1760482788086, -0.3952990750978828, 223.0, 862, 342, 11, 88378.6848487522, 0.0, 24544.020462036133, 102.52747662268236, 18476, 0, 0
