LOSS, 16143.82958984375, -36.61065673828125, 154.0, 5.016727653773695, 223.0, 3217, 185, 14, 70356.02279468763, 0.0, 429.99999237060547, 21.863276194744447, 2895, 0, 0
WIN , 17256.42431640625, -10283.829586029053, 70.33709716796875, 3.8813370032402723, 159.49219, 4446, 103, 34, 156007.63153063593, 0.0, 20581.313690185547, 35.08943579186593, 5855, 0, 0
LOSS, 228.0888671875, -20269.25390815735, 75.6323471069336, 0.06430472714617987, 191.0, 3547, 163, 22, 235114.45393446684, 0.0, 40592.488178253174, 66.28543950788465, 7566, 0, 0
LOSS, -7549.4935302734375, -17541.342781066895, 56.79130554199219, -21.147040701046045, 207.0, 357, 376, 5, 141804.80414574643, 0.14349365234375, 35148.88725280762, 397.2123365427071, 7881, 0, 0
LOSS, 2711.4220275878906, -7364.8492431640625, 71.99211883544922, 5.039817895144778, 164.195, 538, 364, 8, 60409.150332632526, 0.0, 14759.043479919434, 112.28466604578536, 8321, 0, 0
WIN , 15280.62744140625, -7796.271270751953, 77.227783203125, 4.757355990475172, 138.20258, 3212, 185, 22, 187274.34386385526, 0.0, 20231.275045394897, 58.30459024403962, 10354, 0, 0
LOSS, -8388.96597290039, -20273.898719787598, 58.0489501953125, -15.535122172037761, 207.0, 540, 364, 12, 81777.09499381027, 0.0, 40610.957679748535, 151.43906480335235, 10853, 0, 0
WIN , 18901.217262268066, -8661.932735443115, 87.9830093383789, 11.41377854001695, 193.7, 1656, 289, 31, 105836.34831895973, 0.0, 17382.342643737793, 63.91083835685974, 12373, 0, 0
LOSS, -4309.929542541504, -20246.150009155273, 56.472068786621094, -6.423143878601347, 223.0, 671, 355, 9, 100307.02900958757, 0.0, 40605.03985595703, 149.48886588612157, 12950, 0, 0
LOSS, 5293.85693359375, -10849.220458984375, 56.865234375, 4.68482914477323, 207.0, 1130, 324, 14, 80396.93632811806, 0.0, 21741.671852111816, 71.14773126382129, 13800, 0, 0
LOSS, -8179.826477050781, -11997.077388763428, 45.195682525634766, -36.193922464826464, 223.0, 226, 384, 2, 50836.70853523719, 0.0, 24002.555961608887, 224.94118820901411, 14003, 0, 0
LOSS, 12057.737121582031, -2677.2509117126465, 57.464599609375, 10.288171605445418, 223.0, 1172, 321, 15, 1.46412833663537888E17, 0.0, 1.9321970199651144E16, 1.2492562599277977E14, 14742, 0, 0
LOSS, 8593.453369140625, -11994.988033294678, 62.99201202392578, 11.117016001475582, 223.0, 773, 348, 11, 2.00944705734288928E17, 0.0, 1.831950785701202E16, 2.5995434118278E14, 15392, 0, 0
LOSS, 6309.356201171875, -15024.44140625, 57.403175354003906, 7.5290646792027145, 207.0, 838, 344, 16, 1.55653111220218016E17, 0.0, 1.818532697072984E16, 1.857435694752005E14, 16161, 0, 0
WIN , 7650.452392578125, -15527.797603607178, 89.377685546875, 2.5493010305158696, 143.5, 3001, 199, 29, 2.09226718164250336E17, 0.0, 1.9227193986671712E16, 6.971899972150961E13, 18412, 0, 0
LOSS, -12422.006469726562, -20280.250003814697, 54.4219970703125, -29.860592475304237, 223.0, 416, 372, 3, 7.6502832570953552E16, 0.0, 1.9448197799371948E16, 1.8390103983402297E14, 18795, 0, 0
LOSS, 2423.257080078125, -5346.24352645874, 61.78197479248047, 4.9555359510800105, 191.0, 489, 367, 3, 1.1966705275271231E14, 0.0, 6.219692941429143E13, 2.4471789928980023E11, 19095, 0, 0
WIN , 19778.0121383667, -6639.500606536865, 65.58263397216797, 15.734297643887588, 144.9745, 1257, 316, 28, 1.5339721712295066E14, 0.0, 4.2173643439435945E13, 1.22034381163843E11, 20191, 0, 0
