WIN , 8893.699999999993, -13.83754234313965, 38.8, 13.557469512195112, 223.0, 655, 156, 6, 3457.6674680690603, 0.0, 51.67873338296651, 5.270834554983324, 178, 0, 0
LOSS, 2659.600097656252, -4053.6999992370606, 22.23783721923828, 5.134363122888517, 223.0, 518, 165, 10, 5837.004221801146, 0.0, 4071.2335869307553, 11.26834791853503, 308, 0, 0
WIN , 13242.981806182868, -2513.3000968933106, 22.426493835449218, 8.683922495857619, 97.18096, 1525, 98, 26, 7312.184111290572, 0.0, 2501.828430938721, 4.794874827075785, 639, 0, 0
LOSS, 9418.815019988966, -4066.281903076172, 19.1771728515625, 6.925599279403651, 175.0, 1360, 109, 22, 7008.952260349841, 0.0, 4083.7527779028633, 5.153641367904295, 837, 0, 0
LOSS, 9244.669608306864, -3405.0969230651854, 20.153788757324218, 9.20783825528572, 121.929405, 1004, 133, 24, 4813.846365426476, 0.0, 3423.7267194140795, 4.794667694647885, 924, 0, 0
WIN , 11156.59346847528, -3869.7665313720704, 24.13493194580078, 4.34277674911455, 196.4, 2569, 28, 30, 14233.696712717798, 0.0, 3887.9763462584265, 5.540559249792837, 1217, 0, 0
LOSS, 10847.081843566915, -4056.359999847412, 19.76402130126953, 3.6156939478556382, 199.70998, 3000, 0, 29, 14043.941737808731, 0.0, 4073.5212579093954, 4.68131391260291, 1600, 0, 0
LOSS, 4352.814332580586, -3203.4418434143067, 17.5167236328125, 1.6819220759584954, 207.0, 2588, 27, 8, 6393.0080014482655, 0.0, 3207.960158254667, 2.4702503869583716, 1790, 0, 0
LOSS, 12526.140051269696, -1236.256175994873, 18.411181640625, 4.175380017089899, 182.16809, 3000, 0, 20, 9869.258526640873, 0.0, 1323.3539937320902, 3.2897528422136246, 2041, 0, 0
LOSS, 13304.47029571548, -2642.3962272644044, 16.01298370361328, 4.43482343190516, 167.33574, 3000, 0, 29, 12757.218568275683, 0.0, 3191.968105316162, 4.252406189425227, 2338, 0, 0
LOSS, 3550.0241989135757, -3206.866522979736, 16.275377655029295, 6.431203258901405, 191.0, 552, 163, 6, 5123.429906190295, 0.0, 3196.311705780029, 9.281575917011404, 2368, 0, 0
LOSS, 12147.160136413653, -1336.8907218933105, 16.275377655029295, 4.049053378804551, 223.49287, 3000, 0, 19, 8722.643677574802, 0.0, 2502.0830467224123, 2.907547892524934, 2595, 0, 0
LOSS, 8481.089570617647, -2064.050858306885, 16.04948272705078, 8.322953454973158, 223.0, 1019, 132, 13, 3715.325990130026, 0.0, 2053.662754058838, 3.6460510207360413, 2659, 0, 0
LOSS, 13988.902966308578, -2035.1404289245606, 17.44559326171875, 4.6629676554361925, 166.88538, 3000, 0, 25, 29141.031093585534, 0.0, 4071.811887359619, 9.713677031195179, 2818, 0, 0
LOSS, 9733.924455261253, -3204.043395233154, 16.79552307128906, 3.2446414850870844, 223.49287, 3000, 0, 18, 22368.873051023347, 0.0, 3193.488578033447, 7.456291017007782, 2988, 0, 0
LOSS, 17243.942837524617, -2057.967850494385, 16.549339294433594, 5.747980945841539, 216.89409, 3000, 0, 27, 6594.2226530163025, 0.0, 2047.8171379089358, 2.198074217672101, 3166, 0, 0
LOSS, 3009.6413864135743, -3361.9106880187987, 16.549339294433594, 4.180057481129964, 207.0, 720, 152, 6, 4377.799366378424, 0.0, 3351.5225837707517, 6.080276897747811, 3212, 0, 0
LOSS, 14894.241271972887, -1031.552074432373, 16.549339294433594, 4.964747090657629, 206.72717, 3000, 0, 20, 5530.36160197259, 0.0, 1055.429941249792, 1.8434538673241965, 3393, 0, 0
WIN , 24128.98984375032, -2065.7933464050293, 23.76005859375, 8.605203225303253, 212.16809, 2804, 13, 36, 6050.0871066541085, 0.0, 2055.1209129333497, 2.1576630194914794, 3573, 0, 0
WIN , 20792.596551513856, -4056.5831912994386, 23.851806640625, 7.585770358086047, 186.20258, 2741, 17, 39, 10003.40891940074, 0.0, 4045.4905841827394, 3.649547216125771, 3730, 0, 0
LOSS, 6339.056390380841, -4059.1797428131104, 15.38872833251953, 6.468424888143715, 191.0, 980, 134, 13, 9395.031926146978, 0.0, 4047.924701309204, 9.586767271578548, 3782, 0, 0
LOSS, 20804.060992431998, -1876.4361320495605, 16.37736358642578, 6.934686997477333, 113.427185, 3000, 0, 36, 5356.481366650869, 0.0, 1865.2541419982908, 1.785493788883623, 3930, 0, 0
LOSS, 7187.858074951138, -4002.8971260070803, 15.43992919921875, 6.6801654971664854, 186.448, 1076, 128, 18, 5131.6503244053365, 0.0, 3990.256298828125, 4.769191751306074, 3976, 0, 0
LOSS, 9319.999999999985, -2069.5552001953124, 15.458265686035157, 8.175438596491215, 186.448, 1140, 124, 17, 5464.140153580888, 0.0, 2075.380858612061, 4.793105397877972, 4031, 0, 0
WIN , 19575.344799804814, -2069.5552001953124, 25.09228515625, 8.910034046338104, 223.0, 2197, 53, 35, 4352.809998487584, 0.0, 2053.3776084899905, 1.9812517061846082, 4107, 0, 0
WIN , 18010.00000000017, -4054.9, 23.501953125, 7.288547146904157, 223.0, 2471, 35, 32, 12585.626048789041, 0.0, 4044.5403171539306, 5.093333083281684, 4209, 0, 0
WIN , 17993.941461181726, -4054.9, 25.02892303466797, 7.766051558559226, 183.58539, 2317, 45, 25, 8774.352522896885, 0.0, 4065.413000869751, 3.7869454134211846, 4309, 0, 0
WIN , 16899.858538818433, -4058.8414611816406, 27.035018920898438, 7.949133837638021, 185.0, 2126, 58, 36, 8.283680716529505E14, 0.0, 8.283680716423804E14, 3.89636910467051E11, 4391, 0, 0
WIN , 16558.027282714935, -4059.9000007629393, 24.12353515625, 7.255927818893486, 204.72717, 2282, 47, 35, 6644.443856474613, 0.0, 4051.065568915342, 2.911675660155396, 4493, 0, 0
WIN , 16399.50271759037, -4057.927283477783, 24.86051788330078, 8.299343480561928, 209.7, 1976, 68, 32, 8.28912452502068E14, 0.0, 8.289124524959084E14, 4.194901075415324E11, 4575, 0, 0
WIN , 16621.019743347217, -4056.230000305176, 24.835693359375, 8.541120114772465, 199.50256, 1946, 70, 37, 5964.293254583806, 0.0, 4067.4833663772624, 3.06489889752508, 4652, 0, 0
WIN , 15487.650256347646, -4057.2497436523436, 24.970703125, 9.009686013000376, 223.0, 1719, 85, 28, 9735.018070708293, 0.0, 4082.897986602783, 5.6631867776080815, 4706, 0, 0
WIN , 16421.48071136477, -4056.1000007629395, 24.89296112060547, 8.42127215967424, 208.19289, 1950, 70, 33, 6146.890689124555, 0.0, 4081.0707038879395, 3.15225163544849, 4776, 0, 0
WIN , 15659.602479553216, -4057.5807121276857, 23.795458984375, 8.16454769528322, 212.16809, 1918, 72, 30, 9900.283083220333, 0.0, 4073.002588653564, 5.161774287393292, 4846, 0, 0
LOSS, 11191.59678955077, -4055.3831924438477, 15.860273742675782, 8.589099608250782, 191.0, 1303, 113, 16, 8036.909733233454, 0.0, 4067.08575592041, 6.168004400025675, 4889, 0, 0
WIN , 15641.216444396976, -3097.57998046875, 25.104655456542968, 8.575228313814131, 184.03575, 1824, 78, 28, 4980.819230995567, 0.0, 3086.763252258301, 2.7307122976949376, 4961, 0, 0
LOSS, 12608.101280212419, -4058.7964248657227, 16.49480743408203, 8.56528619579648, 207.0, 1472, 101, 24, 5329.553239290765, 0.0, 4071.282516479492, 3.6206204071268786, 5003, 0, 0
WIN , 14378.002294921896, -3606.897705078125, 25.484130859375, 8.677128723549727, 223.0, 1657, 89, 32, 5278.178770456627, 0.0, 3621.694983561697, 3.1853824806618145, 5046, 0, 0
WIN , 13423.941461181745, -4054.9, 24.28453826904297, 6.290506776561267, 183.58539, 2134, 57, 33, 6656.382078941069, 0.0, 4066.0754203796387, 3.119204348144831, 5138, 0, 0
LOSS, 10907.419137573273, -4058.8414611816406, 17.93424835205078, 6.539220106458797, 185.39499, 1668, 88, 24, 8396.472914826983, 0.0, 4048.2864612579347, 5.033856663565338, 5207, 0, 0
WIN , 17128.6394012452, -3365.0605979919433, 23.197021484375, 8.412887721633203, 223.0, 2036, 64, 33, 3.418553324470839E14, 0.0, 3.4185533243840475E14, 1.6790536957125928E11, 5298, 0, 0
WIN , 18111.33000030522, -4054.9, 27.12638702392578, 6.429297124708989, 209.7, 2817, 12, 35, 9.65993098214495E8, 0.0, 9.659768215731125E8, 342915.54782197194, 5441, 0, 0
WIN , 16909.058103942945, -4056.8300006866457, 23.04044952392578, 7.912521340169839, 219.11896, 2137, 57, 35, 2.057817420560678E14, 0.0, 2.0578174204919744E14, 9.629468509876828E10, 5548, 0, 0
LOSS, 13951.829119873259, -4055.2881042480467, 15.983256530761718, 4.65060970662442, 182.16809, 3000, 0, 28, 9075.11183939628, 0.0, 4043.5792098999023, 3.0250372797987604, 5713, 0, 0
LOSS, 14411.582971191552, -3207.117224121094, 16.12107696533203, 6.091117063056446, 207.0, 2366, 42, 24, 6847.62787489505, 0.0, 3196.348701757899, 2.8941791525338334, 5819, 0, 0
WIN , 16678.54954833991, -3338.100196838379, 25.278076171875, 8.614953279101194, 199.50256, 1936, 70, 34, 9883.26057866308, 0.0, 4070.5971214294436, 5.104989968317707, 5936, 0, 0
LOSS, 14666.675683594, -4057.2497436523436, 16.193095397949218, 4.8888918945313335, 150.88538, 3000, 0, 27, 8962.557961955497, 0.0, 4046.8402908325193, 2.9875193206518325, 6057, 0, 0
WIN , 15352.304573059067, -3423.925427246094, 26.63908233642578, 8.227387231007002, 209.7, 1866, 75, 22, 7012.957144510086, 0.0, 3413.8458297729494, 3.7582835715488137, 6164, 0, 0
LOSS, 12069.658201599375, -4056.230000305176, 16.975936889648438, 4.023219400533125, 189.11896, 3000, 0, 19, 11578.799074103024, 0.0, 4071.319033813477, 3.859599691367675, 6303, 0, 0
LOSS, 12458.51741333005, -3205.2882034301756, 18.397998046875, 9.748448680226955, 223.0, 1278, 114, 20, 12187.130655147235, 0.0, 4067.6727554321287, 9.53609597429361, 6348, 0, 0
WIN , 12725.076287841846, -3884.405615234375, 23.18567352294922, 6.715079835272742, 177.18097, 1895, 73, 31, 10180.635836121772, 0.0, 4039.1753425598145, 5.372367195842624, 6421, 0, 0
WIN , 11967.578598022474, -4059.481903076172, 24.24041290283203, 7.941326209703035, 201.39499, 1507, 99, 31, 5821.063420880538, 0.0, 4074.252586364746, 3.862683092820529, 6479, 0, 0
