LOSS, 3823.4559082031255, -12.35818977355957, 38.8, 14.53785516427044, 191.0, 262, 182, 2, 1866.452602386473, 0.0, 51.15818977355957, 7.096777955842103, 257, 0, 0
WIN , 8536.171603393517, -1793.4559074401855, 21.96745147705078, 7.083959836841093, 163.72488, 1205, 119, 23, 7928.4715635640505, 0.0, 1814.364720916748, 6.579644451090498, 1357, 0, 0
LOSS, 188.04393081654035, -4059.6275108337404, 20.501114654541016, 0.06268131027218012, 68.30999, 3000, 0, 25, 11916.958198634313, 0.0, 4081.261890411377, 3.9723193995447708, 2434, 0, 0
LOSS, 4856.175579071045, -3327.6714416503905, 20.40283203125, 9.043157502925595, 191.0, 537, 164, 13, 4317.885271573732, 0.0, 3343.5647422790526, 8.04075469566803, 2881, 0, 0
WIN , 8256.606596374493, -2995.047021484375, 21.81828155517578, 8.348439430105655, 155.46382, 989, 134, 13, 6712.943418014559, 0.0, 3010.257987976074, 6.787607096071344, 3670, 0, 0
WIN , 8100.7063827514485, -4061.6536178588867, 21.18791046142578, 7.486789632857161, 148.4, 1082, 127, 22, 7989.382210380343, 0.0, 4079.2777107720976, 7.3839022277082655, 4566, 0, 0
LOSS, 2351.6140228271515, -4062.3600006103516, 21.360060119628905, 5.835270528107076, 191.0, 403, 173, 6, 4467.369960142785, 0.0, 4077.206002807617, 11.08528526090021, 4914, 0, 0
WIN , 8217.679594421372, -2523.9740234375, 24.601841735839844, 9.445608729219968, 155.46382, 870, 142, 24, 5761.947478535995, 0.0, 2538.7580027957792, 6.62292813624827, 5623, 0, 0
LOSS, 4202.500862121584, -4061.6536178588867, 21.05363311767578, 5.436611723313821, 186.45618, 773, 148, 12, 52276.489683455206, 0.0, 44855.53730229587, 67.62805909890712, 6276, 0, 0
WIN , 7743.826231384251, -3014.1544799804688, 23.70301971435547, 8.839984282402112, 192.19289, 876, 141, 19, 6160.428902361667, 0.0, 3003.5477142333984, 7.032453084887747, 6938, 0, 0
LOSS, 2322.3193862915055, -4056.7807106018067, 21.54167022705078, 4.292642118838272, 185.0, 541, 163, 14, 6690.185558410485, 0.0, 4072.383654456723, 12.366331900943596, 7360, 0, 0
